,Ax,Ay,Az,Sensor Index
21935,22,3,12,3
21936,-13,2,7,0
21937,12,-3,15,1
21938,-6,0,-27,2
21939,22,-8,12,3
21940,-13,-33,-4,0
21941,-11,8,3,1
21942,5,-12,8,2
21943,-25,3,-11,3
21944,-1,2,19,0
21945,0,-3,-8,1
21946,-6,0,-3,2
21947,-25,-20,0,3
21948,-1,2,-4,0
21949,12,-3,-20,1
21950,-6,-12,-3,2
21951,10,3,0,3
21952,-1,2,-4,0
21953,192,8,3,1
21954,5,11,-3,2
21955,10,3,192,3
21956,-13,14,7,0
21957,0,-3,-20,1
21958,-6,23,-15,2
21959,-1,3,12,3
21960,-1,-9,67,0
21961,-11,-195,27,1
21962,-6,47,-15,2
21963,10,123,312,3
21964,-1,50,43,0
21965,108,-3,-8,1
21966,-6,-84,-63,2
21967,-121,39,96,3
21968,-73,-129,-460,0
21969,60,104,63,1
21970,-18,47,104,2
21971,10,-20,-167,3
21972,166,26,139,0
21973,192,-3,51,1
21974,-18,-180,-39,2
21975,10,39,-47,3
21976,-37,-9,-4,0
21977,-35,-15,-32,1
21978,5,-12,32,2
21979,-13,-56,48,3
21980,34,-9,31,0
21981,36,-195,15,1
21982,161,-36,-75,2
21983,-37,-8,60,3
21984,-13,14,-4,0
21985,-11,-15,-56,1
21986,5,0,44,2
21987,10,3,24,3
21988,-13,-165,-16,0
21989,-23,-3,39,1
21990,5,-12,-15,2
21991,-1,-8,-83,3
21992,-181,2,-4,0
21993,12,8,-44,1
21994,5,0,-3,2
21995,-13,-8,-11,3
21996,-1,14,-4,0
21997,0,-3,15,1
21998,-6,-24,8,2
21999,-13,-20,12,3
22000,-25,2,-16,0
22001,-11,8,27,1
22002,5,0,32,2
22003,10,-8,12,3
22004,-25,2,7,0
22005,-179,8,-20,1
22006,-18,-24,-3,2
22007,-25,15,12,3
22008,-1,2,7,0
22009,0,-3,15,1
22010,-6,0,-15,2
22011,10,27,12,3
22012,-37,14,-4,0
22013,-11,-195,3,1
22014,17,11,-15,2
22015,34,3,0,3
22016,-13,2,31,0
22017,0,-3,-8,1
22018,5,0,-15,2
22019,34,-20,192,3
22020,-1,-9,-16,0
22021,24,-3,-8,1
22022,-6,-12,-3,2
22023,10,-20,12,3
22024,-25,2,-4,0
22025,12,20,3,1
22026,5,11,8,2
22027,34,3,0,3
22028,-1,-9,7,0
22029,12,-3,27,1
22030,17,0,-3,2
22031,-1,-8,12,3
22032,34,26,-4,0
22033,12,-3,-8,1
22034,-6,-36,-27,2
22035,-1,3,12,3
22036,-13,2,7,0
22037,0,-3,-8,1
22038,5,-12,-3,2
22039,-1,27,192,3
22040,-1,2,7,0
22041,-11,-3,-8,1
22042,-6,-36,-3,2
22043,-1,-8,-23,3
22044,10,26,-16,0
22045,0,8,27,1
22046,5,0,8,2
22047,-1,3,-23,3
22048,10,2,-4,0
22049,-35,-3,15,1
22050,-6,-12,32,2
22051,-25,-8,0,3
22052,-1,-9,-4,0
22053,12,-3,3,1
22054,5,-12,8,2
22055,-1,15,-11,3
22056,10,-9,-4,0
22057,24,20,3,1
22058,5,-180,-15,2
22059,-1,-8,12,3
22060,-13,2,7,0
22061,24,8,-44,1
22062,5,11,-3,2
22063,10,15,12,3
22064,10,14,-4,0
22065,-11,-15,3,1
22066,5,11,-3,2
22067,-25,3,-11,3
22068,22,-33,-4,0
22069,24,-3,-20,1
22070,-18,11,-3,2
22071,-1,-8,12,3
22072,-1,-33,-16,0
22073,24,-3,-8,1
22074,-6,0,-3,2
22075,-13,-8,-11,3
22076,-1,2,7,0
22077,-11,8,15,1
22078,-6,-12,8,2
22079,22,15,192,3
22080,10,-21,-4,0
22081,12,-3,3,1
22082,5,-12,-15,2
22083,10,15,12,3
22084,-1,2,7,0
22085,192,8,15,1
22086,-6,191,8,2
22087,-13,15,-11,3
22088,-1,-9,-4,0
22089,12,8,-32,1
22090,17,0,-3,2
22091,-1,-8,12,3
22092,-13,2,-4,0
22093,-23,8,3,1
22094,5,0,20,2
22095,-61,3,-23,3
22096,-25,14,7,0
22097,192,8,3,1
22098,-6,0,20,2
22099,10,3,12,3
22100,-193,2,-4,0
22101,180,-3,3,1
22102,5,11,-15,2
22103,22,-8,0,3
22104,10,-9,55,0
22105,-11,-3,51,1
22106,5,59,128,2
22107,130,-32,72,3
22108,58,110,91,0
22109,120,-183,27,1
22110,5,-84,-15,2
22111,-97,3,108,3
22112,-85,-45,-376,0
22113,60,68,-68,1
22114,-6,11,92,2
22115,-49,-44,-11,3
22116,-25,14,-16,0
22117,36,-15,75,1
22118,5,23,-39,2
22119,46,27,-83,3
22120,-25,26,-4,0
22121,-11,-15,-80,1
22122,-6,0,-123,2
22123,22,3,-11,3
22124,22,-21,31,0
22125,-23,20,-20,1
22126,-18,-12,-3,2
22127,-13,-20,-47,3
22128,-25,-21,19,0
22129,-11,-3,3,1
22130,5,-12,-15,2
22131,-25,-32,12,3
22132,-1,2,7,0
22133,-11,8,27,1
22134,17,0,8,2
22135,-1,15,12,3
22136,10,14,-4,0
22137,0,8,27,1
22138,17,0,-3,2
22139,-25,3,-35,3
22140,10,2,7,0
22141,0,-3,-8,1
22142,-6,191,8,2
22143,-13,3,0,3
22144,-1,2,-16,0
22145,0,-15,-8,1
22146,-6,0,-3,2
22147,-1,3,12,3
22148,10,-9,-4,0
22149,0,8,51,1
22150,5,0,-15,2
22151,-37,-8,12,3
22152,34,-21,-4,0
22153,0,-3,-20,1
22154,-6,11,-3,2
22155,22,-20,12,3
22156,-13,-9,-4,0
22157,0,8,27,1
22158,-6,11,8,2
22159,34,-8,12,3
22160,10,-33,-16,0
22161,-11,-3,-8,1
22162,-6,35,-15,2
22163,-1,3,12,3
22164,-1,-33,-16,0
22165,0,8,27,1
22166,5,11,-3,2
22167,22,-32,0,3
22168,-13,-21,31,0
22169,-11,8,-20,1
22170,-6,0,8,2
22171,-1,15,12,3
22172,22,2,7,0
22173,0,8,-32,1
22174,5,11,8,2
22175,-25,15,0,3
22176,-25,-9,-4,0
22177,0,8,-44,1
22178,5,-12,8,2
22179,-25,-8,192,3
22180,-1,14,-4,0
22181,0,8,-8,1
22182,5,0,8,2
22183,-49,3,0,3
22184,-1,26,-4,0
22185,0,-3,3,1
22186,-6,-12,8,2
22187,-25,-20,12,3
22188,10,2,-4,0
22189,-11,-3,15,1
22190,5,-24,-3,2
22191,22,3,24,3
22192,-1,2,-4,0
22193,24,-3,3,1
22194,5,0,8,2
22195,-1,15,-11,3
22196,-1,2,-4,0
22197,0,176,-8,1
22198,173,-12,8,2
22199,-13,39,0,3
22200,10,26,7,0
22201,0,8,15,1
22202,5,0,-15,2
22203,-1,15,0,3
22204,-1,-21,-4,0
22205,12,8,27,1
22206,5,-12,8,2
22207,34,3,12,3
22208,-13,2,-28,0
22209,0,8,-32,1
22210,-6,-180,8,2
22211,-13,-8,24,3
22212,-13,14,-16,0
22213,0,-3,-32,1
22214,5,23,-15,2
22215,-1,15,-11,3
22216,-25,206,-4,0
22217,12,8,27,1
22218,173,11,-15,2
22219,10,3,0,3
22220,-25,-9,-16,0
22221,0,8,3,1
22222,-6,-12,8,2
22223,22,-20,-23,3
22224,22,2,7,0
22225,12,8,-20,1
22226,17,-180,-3,2
22227,-1,-8,12,3
22228,10,26,-4,0
22229,0,8,15,1
22230,5,11,8,2
22231,-25,3,12,3
22232,-37,2,-4,0
22233,-11,-195,15,1
22234,-18,0,20,2
22235,-13,-8,12,3
22236,-181,-9,-4,0
22237,-11,-3,-8,1
22238,17,191,-27,2
22239,-1,-20,0,3
22240,10,14,-4,0
22241,-11,-3,-8,1
22242,-6,-12,-27,2
22243,-1,15,192,3
22244,-13,2,7,0
22245,192,-3,3,1
22246,5,0,8,2
22247,22,-32,48,3
22248,130,-21,127,0
22249,36,-63,-20,1
22250,-42,71,-75,2
22251,46,-116,-359,3
22252,70,182,91,0
22253,-83,-171,-140,1
22254,-18,23,-51,2
22255,58,39,72,3
22256,58,-45,163,0
22257,-71,-3,-44,1
22258,5,-24,20,2
22259,-1,-44,0,3
22260,-1,-45,-16,0
22261,12,8,-104,1
22262,17,-48,80,2
22263,-25,-8,-191,3
22264,-61,-21,-16,0
22265,-11,8,-116,1
22266,5,0,-51,2
22267,10,27,72,3
22268,-49,26,-4,0
22269,0,-3,15,1
22270,-6,0,32,2
22271,-13,3,0,3
22272,-1,-21,-4,0
22273,12,-15,-56,1
22274,-6,-12,8,2
22275,-1,-8,12,3
22276,22,2,-4,0
22277,-11,8,-44,1
22278,-6,11,20,2
22279,-37,15,-35,3
22280,-25,14,-16,0
22281,-11,-3,-44,1
22282,17,-12,-3,2
22283,-25,-20,12,3
22284,-13,14,7,0
22285,-11,-27,-8,1
22286,5,191,20,2
22287,10,3,12,3
22288,22,2,7,0
22289,0,-3,15,1
22290,5,-12,-15,2
22291,-1,-20,12,3
22292,22,14,-4,0
22293,24,8,15,1
22294,-6,11,-3,2
22295,22,3,0,3
22296,-25,-9,-16,0
22297,0,-3,15,1
22298,-6,23,8,2
22299,22,15,0,3
22300,-1,-45,-4,0
22301,24,-3,-32,1
22302,5,11,20,2
22303,-1,27,12,3
22304,-13,2,-16,0
22305,12,-3,3,1
22306,-18,11,-3,2
22307,10,-20,24,3
22308,10,-33,-4,0
22309,0,-3,15,1
22310,-186,11,-15,2
22311,-1,3,0,3
22312,-13,-33,7,0
22313,0,8,39,1
22314,5,0,-3,2
22315,-1,-8,0,3
22316,-13,-9,-4,0
22317,12,8,3,1
22318,17,-12,8,2
22319,10,3,12,3
22320,-25,14,7,0
22321,-23,8,39,1
22322,-6,-12,20,2
22323,10,3,12,3
22324,10,2,-4,0
22325,0,20,-20,1
22326,5,0,-3,2
22327,-13,3,12,3
22328,-1,14,7,0
22329,-23,8,-20,1
22330,-6,11,-3,2
22331,-13,-20,12,3
22332,-1,-9,-4,0
22333,0,8,3,1
22334,-18,0,-3,2
22335,22,-20,0,3
22336,-25,2,-16,0
22337,0,8,-20,1
22338,-18,0,-3,2
22339,22,-20,-11,3
22340,-1,-21,7,0
22341,192,20,-20,1
22342,5,11,-3,2
22343,-13,3,0,3
22344,10,-21,-4,0
22345,12,8,15,1
22346,-6,11,8,2
22347,34,-8,24,3
22348,-13,-9,-4,0
22349,0,8,-20,1
22350,5,11,8,2
22351,10,15,12,3
22352,178,2,-4,0
22353,0,8,-20,1
22354,5,-180,-3,2
22355,10,-8,0,3
22356,-13,-21,-4,0
22357,0,20,-8,1
22358,5,23,-3,2
22359,-1,3,12,3
22360,22,-9,31,0
22361,0,8,-20,1
22362,-6,0,-15,2
22363,-13,3,0,3
22364,-25,26,7,0
22365,12,-3,39,1
22366,-6,0,8,2
22367,-1,3,12,3
22368,22,2,7,0
22369,0,8,15,1
22370,-18,-180,8,2
22371,-1,3,-11,3
22372,10,14,-4,0
22373,12,-15,3,1
22374,173,0,-15,2
22375,22,-20,0,3
22376,10,26,-16,0
22377,0,8,3,1
22378,5,0,-15,2
22379,10,-32,12,3
22380,-1,-9,7,0
22381,-23,-3,-8,1
22382,-6,0,20,2
22383,22,15,-11,3
22384,-13,2,7,0
22385,0,-3,-8,1
22386,-18,0,-3,2
22387,10,15,-11,3
22388,34,-9,7,0
22389,0,8,-8,1
22390,-6,0,8,2
22391,34,3,-11,3
22392,-1,-9,-4,0
22393,12,8,-8,1
22394,5,11,8,2
22395,10,15,12,3
22396,10,-21,-4,0
22397,-179,8,15,1
22398,5,0,-15,2
22399,-25,3,0,3
22400,-13,2,7,0
22401,0,8,-8,1
22402,5,-12,-3,2
22403,-1,15,-23,3
22404,10,-9,-4,0
22405,24,-3,-44,1
22406,-6,11,-3,2
22407,10,3,-11,3
22408,34,2,7,0
22409,24,-3,3,1
22410,5,11,-3,2
22411,10,3,0,3
22412,-13,2,-4,0
22413,12,8,15,1
22414,-18,-12,8,2
22415,10,3,-11,3
22416,-1,2,7,0
22417,-11,-3,27,1
22418,-6,11,8,2
22419,-13,-32,0,3
22420,-1,14,-4,0
22421,12,8,15,1
22422,5,-24,8,2
22423,-1,3,0,3
22424,22,14,-4,0
22425,0,8,15,1
22426,-198,11,-3,2
22427,-13,15,-179,3
22428,10,2,7,0
22429,-11,8,-20,1
22430,-18,-24,-3,2
22431,10,-8,0,3
22432,10,-9,7,0
22433,-11,-3,-8,1
22434,-198,0,-15,2
22435,-13,15,0,3
22436,-13,2,-28,0
22437,192,8,3,1
22438,-6,0,-3,2
22439,-25,39,0,3
22440,-13,-9,-4,0
22441,12,8,27,1
22442,5,11,-15,2
22443,10,3,0,3
22444,-1,-9,-28,0
22445,12,8,-8,1
22446,5,11,-3,2
22447,22,-8,-11,3
22448,10,-9,-4,0
22449,192,-15,15,1
22450,-18,11,-15,2
22451,10,15,0,3
22452,-193,2,7,0
22453,0,-15,3,1
22454,5,11,8,2
22455,22,3,12,3
22456,-1,-9,7,0
22457,0,-3,15,1
22458,-6,0,-15,2
22459,-1,15,12,3
22460,-1,2,-4,0
22461,-11,176,15,1
22462,5,11,-15,2
22463,-25,-8,0,3
22464,-1,2,19,0
22465,0,-15,27,1
22466,17,0,8,2
22467,10,3,0,3
22468,-1,2,-4,0
22469,-11,-3,3,1
22470,5,-24,-15,2
22471,-25,-8,12,3
22472,34,14,31,0
22473,-11,-3,-32,1
22474,-6,0,-3,2
22475,-37,15,24,3
22476,-1,2,-4,0
22477,-11,-3,-32,1
22478,5,-12,-3,2
22479,-13,3,0,3
22480,-1,2,-4,0
22481,-23,20,3,1
22482,5,0,-3,2
22483,-25,27,-11,3
22484,-1,2,-4,0
22485,-11,-3,3,1
22486,-6,11,-3,2
22487,-25,-8,0,3
22488,22,-33,31,0
22489,192,8,-56,1
22490,5,-12,-3,2
22491,-1,15,12,3
22492,-1,-9,7,0
22493,12,-3,15,1
22494,5,11,8,2
22495,10,-8,12,3
22496,10,-9,-4,0
22497,0,8,3,1
22498,-6,0,8,2
22499,10,3,-11,3
22500,10,2,7,0
22501,0,-3,87,1
22502,161,-204,140,2
22503,-49,27,-107,3
22504,-13,326,-376,0
22505,252,200,-212,1
22506,5,-12,296,2
22507,70,-68,204,3
22508,10,-45,79,0
22509,24,-51,3,1
22510,-6,-72,-63,2
22511,-1,27,-215,3
22512,46,-81,-100,0
22513,36,-27,-656,1
22514,17,11,56,2
22515,-85,3,60,3
22516,166,-9,7,0
22517,48,-27,-68,1
22518,-18,0,-39,2
22519,-13,15,-47,3
22520,-49,14,-52,0
22521,-47,-51,63,1
22522,41,-48,56,2
22523,-37,-8,132,3
22524,-49,50,79,0
22525,-23,8,-44,1
22526,173,-12,32,2
22527,-25,-20,-59,3
22528,154,-45,-4,0
22529,-47,8,27,1
22530,5,-24,32,2
22531,-37,-8,0,3
22532,10,14,-16,0
22533,-23,-195,-8,1
22534,-6,11,8,2
22535,34,-20,0,3
22536,178,14,-40,0
22537,-23,8,-8,1
22538,-6,0,-27,2
22539,-25,15,24,3
22540,10,14,-4,0
22541,-11,8,3,1
22542,5,0,-3,2
22543,-1,27,-23,3
22544,-13,-21,-4,0
22545,12,8,-32,1
22546,-198,11,-15,2
22547,34,27,-11,3
22548,22,-21,-4,0
22549,12,8,27,1
22550,5,11,20,2
22551,10,-20,-11,3
22552,22,-21,19,0
22553,24,-3,3,1
22554,-6,0,-27,2
22555,22,3,12,3
22556,-25,2,-4,0
22557,12,-3,27,1
22558,5,0,-3,2
22559,10,3,0,3
22560,10,-9,-4,0
22561,0,-3,15,1
22562,-6,-12,-15,2
22563,-13,3,12,3
22564,10,2,7,0
22565,0,-3,27,1
22566,-6,-12,-15,2
22567,-25,15,0,3
22568,-1,2,19,0
22569,-11,8,27,1
22570,5,-12,-3,2
22571,-13,3,12,3
22572,10,2,-4,0
22573,-11,8,3,1
22574,-6,-12,8,2
22575,-25,-20,-11,3
22576,-1,14,-4,0
22577,-11,-3,3,1
22578,-6,191,-27,2
22579,-13,3,12,3
22580,-13,-9,7,0
22581,-11,8,27,1
22582,-6,-12,-3,2
22583,-13,15,12,3
22584,10,-9,-4,0
22585,12,-3,3,1
22586,-198,-12,-15,2
22587,-1,27,0,3
22588,10,2,19,0
22589,12,20,27,1
22590,-6,0,-15,2
22591,-1,27,-35,3
22592,10,-9,-4,0
22593,-11,8,-8,1
22594,5,-12,-3,2
22595,-1,-8,-11,3
22596,-1,-9,-4,0
22597,0,-3,-8,1
22598,5,11,-3,2
22599,22,3,0,3
22600,10,-21,-4,0
22601,0,176,-8,1
22602,17,0,8,2
22603,-13,3,12,3
22604,22,2,-4,0
22605,-11,-15,-32,1
22606,5,0,-3,2
22607,-1,-8,12,3
22608,-13,-21,7,0
22609,0,8,-8,1
22610,5,-12,-15,2
22611,-13,-8,-11,3
22612,10,2,7,0
22613,-11,-3,3,1
22614,-6,-12,8,2
22615,10,3,12,3
22616,-25,-9,7,0
22617,-23,-3,-32,1
22618,17,0,8,2
22619,22,-20,0,3
22620,-193,2,-16,0
22621,0,8,-32,1
22622,5,-12,8,2
22623,22,15,-11,3
22624,-1,-9,-4,0
22625,0,8,3,1
22626,-6,11,-3,2
22627,-1,15,0,3
22628,-25,-45,31,0
22629,0,8,3,1
22630,-6,0,8,2
22631,10,27,12,3
22632,-1,14,7,0
22633,-23,8,27,1
22634,-6,-24,-3,2
22635,-1,39,-23,3
22636,-1,2,-4,0
22637,0,8,-8,1
22638,-30,11,8,2
22639,-13,-8,0,3
22640,-1,2,19,0
22641,12,176,15,1
22642,-30,-12,-3,2
22643,10,-20,-23,3
22644,-1,-9,-4,0
22645,0,-3,3,1
22646,-6,11,8,2
22647,-1,3,0,3
22648,-1,-33,-4,0
22649,-11,-3,-20,1
22650,5,0,-27,2
22651,10,-8,12,3
22652,-25,2,7,0
22653,12,-3,-20,1
22654,-6,-12,-3,2
22655,10,-20,-11,3
22656,-13,-21,7,0
22657,0,-3,-8,1
22658,-6,0,-3,2
22659,34,-8,48,3
22660,-13,38,187,0
22661,-107,-15,-20,1
22662,-18,203,-195,2
22663,142,87,-239,3
22664,34,-57,367,0
22665,24,56,-128,1
22666,5,71,164,2
22667,-1,-32,48,3
22668,-13,-45,-148,0
22669,60,-135,-44,1
22670,17,-12,-27,2
22671,-85,-20,-35,3
22672,-49,14,-100,0
22673,0,-27,-68,1
22674,5,-12,32,2
22675,-37,15,-215,3
22676,-1,38,43,0
22677,-23,8,-20,1
22678,-198,-12,-15,2
22679,-13,39,132,3
22680,-37,-21,43,0
22681,0,8,15,1
22682,5,11,-15,2
22683,-25,-8,-47,3
22684,-13,2,43,0
22685,12,8,-8,1
22686,5,191,-3,2
22687,10,3,36,3
22688,10,-9,43,0
22689,-11,-3,-20,1
22690,5,-12,8,2
22691,-37,-20,-23,3
22692,178,-9,-4,0
22693,0,-3,-56,1
22694,5,0,-3,2
22695,10,15,24,3
22696,-1,2,-16,0
22697,0,8,39,1
22698,-6,11,-3,2
22699,-1,15,12,3
22700,10,-9,-16,0
22701,-23,-3,15,1
22702,5,11,-3,2
22703,10,3,-11,3
22704,10,14,-16,0
22705,12,8,-32,1
22706,5,11,-3,2
22707,-1,-8,12,3
22708,-25,-165,-4,0
22709,-11,8,15,1
22710,17,-12,20,2
22711,-1,3,12,3
22712,-1,2,7,0
22713,-11,-3,15,1
22714,5,-12,-3,2
22715,-13,-20,12,3
22716,-13,14,7,0
22717,0,-3,15,1
22718,-6,-12,-3,2
22719,-13,3,-35,3
22720,22,-21,31,0
22721,-35,8,15,1
22722,5,-12,-27,2
22723,-25,15,0,3
22724,-13,14,7,0
22725,-11,-195,-8,1
22726,5,0,-3,2
22727,-25,3,192,3
22728,-13,2,-4,0
22729,-11,-3,27,1
22730,-6,-24,20,2
22731,-13,-8,0,3
22732,22,-9,7,0
22733,-179,8,-8,1
22734,-6,23,-15,2
22735,34,-8,12,3
22736,22,-33,-28,0
22737,0,-3,3,1
22738,5,0,-15,2
22739,34,3,12,3
22740,34,-21,-4,0
22741,12,-3,15,1
22742,5,35,-3,2
22743,22,15,-179,3
22744,-1,-21,-4,0
22745,0,8,-20,1
22746,-6,-168,-3,2
22747,10,3,-23,3
22748,10,-9,-16,0
22749,12,8,-8,1
22750,-6,-12,-15,2
22751,10,15,0,3
22752,10,2,19,0
22753,-11,8,-20,1
22754,5,11,-15,2
22755,10,-8,12,3
22756,-25,2,-4,0
22757,-23,20,27,1
22758,-6,-12,-15,2
22759,-37,3,192,3
22760,10,-21,-4,0
22761,0,-3,-20,1
22762,-18,0,-27,2
22763,-49,15,-11,3
22764,-13,14,-4,0
22765,0,8,15,1
22766,-6,0,20,2
22767,-1,-8,-23,3
22768,178,-21,-4,0
22769,192,-3,-8,1
22770,-6,0,8,2
22771,-1,3,-11,3
22772,-25,-9,-4,0
22773,-23,8,-20,1
22774,-6,0,8,2
22775,-1,-32,24,3
22776,-1,2,-4,0
22777,12,-3,-8,1
22778,17,11,8,2
22779,-1,3,0,3
22780,-1,-21,7,0
22781,24,176,-8,1
22782,5,23,-3,2
22783,10,15,0,3
22784,-1,-9,7,0
22785,12,176,3,1
22786,-6,0,-15,2
22787,22,15,-11,3
22788,10,-9,-16,0
22789,24,8,27,1
22790,-6,23,8,2
22791,-13,-8,-11,3
22792,10,14,-4,0
22793,0,8,-8,1
22794,-6,0,-15,2
22795,34,-8,12,3
22796,34,-9,7,0
22797,12,-3,-20,1
22798,-6,-24,-15,2
22799,-1,-8,-11,3
22800,-1,2,7,0
22801,192,-3,159,1
22802,-6,-72,8,2
22803,34,-44,264,3
22804,-49,302,-244,0
22805,72,80,243,1
22806,-30,-72,104,2
22807,-145,15,132,3
22808,-85,62,-112,0
22809,96,-51,327,1
22810,-54,23,-39,2
22811,46,-128,-83,3
22812,-1,-21,163,0
22813,-47,-15,63,1
22814,5,-12,-15,2
22815,-25,-20,192,3
22816,46,-33,-4,0
22817,12,20,-56,1
22818,-6,23,80,2
22819,106,-20,-263,3
22820,10,-9,-16,0
22821,-23,32,-116,1
22822,-198,0,-63,2
22823,-25,27,48,3
22824,-13,50,43,0
22825,0,8,3,1
22826,-6,11,44,2
22827,10,15,24,3
22828,-193,-45,55,0
22829,-179,-3,-32,1
22830,-18,11,8,2
22831,22,-8,-11,3
22832,10,-21,-16,0
22833,0,8,-44,1
22834,-6,-12,-3,2
22835,-25,-20,-71,3
22836,22,-21,7,0
22837,12,-3,3,1
22838,-6,-12,-15,2
22839,22,27,12,3
22840,-1,14,7,0
22841,12,8,27,1
22842,5,11,8,2
22843,-1,3,0,3
22844,178,14,-28,0
22845,0,-3,-8,1
22846,5,11,-3,2
22847,-1,27,0,3
22848,22,2,-4,0
22849,-23,-3,-8,1
22850,5,0,-3,2
22851,-1,3,0,3
22852,10,14,7,0
22853,0,-3,-20,1
22854,5,11,-15,2
22855,-37,-20,0,3
22856,10,14,-4,0
22857,-11,-3,-8,1
22858,17,11,8,2
22859,-13,-44,12,3
22860,10,-21,-4,0
22861,-11,-3,-8,1
22862,-6,-24,8,2
22863,10,15,12,3
22864,22,2,-4,0
22865,12,-3,3,1
22866,5,-36,-15,2
22867,-13,-20,-11,3
22868,-37,14,7,0
22869,-11,-3,27,1
22870,-6,-36,20,2
22871,-13,-8,192,3
22872,-25,-9,-4,0
22873,-179,8,15,1
22874,-6,0,-15,2
22875,22,-8,-23,3
22876,10,14,19,0
22877,0,-3,-8,1
22878,-6,-12,-3,2
22879,10,-8,12,3
22880,-25,-9,31,0
22881,12,-15,39,1
22882,17,0,20,2
22883,10,15,12,3
22884,-13,2,-4,0
22885,12,20,3,1
22886,-6,0,8,2
22887,22,-8,12,3
22888,10,2,19,0
22889,12,8,15,1
22890,-6,0,-15,2
22891,-1,-8,-179,3
22892,10,14,-16,0
22893,0,8,3,1
22894,-6,11,8,2
22895,-1,-8,12,3
22896,10,14,-16,0
22897,-11,-15,3,1
22898,-6,-12,-15,2
22899,22,-20,12,3
22900,-13,2,-4,0
22901,-23,-15,-8,1
22902,-18,-24,20,2
22903,-13,27,0,3
22904,-1,-21,7,0
22905,0,8,15,1
22906,5,-12,32,2
22907,22,39,0,3
22908,-1,14,-4,0
22909,0,8,-20,1
22910,5,191,8,2
22911,-25,-20,0,3
22912,-13,14,-4,0
22913,12,20,15,1
22914,-6,0,8,2
22915,-37,-8,12,3
22916,-1,2,-4,0
22917,0,-15,27,1
22918,-6,23,8,2
22919,22,15,0,3
22920,-1,-33,-4,0
22921,0,-3,-20,1
22922,5,-12,-15,2
22923,22,39,0,3
22924,10,14,7,0
22925,0,-3,-20,1
22926,5,11,-3,2
22927,-1,-8,-23,3
22928,-25,2,7,0
22929,12,-3,-8,1
22930,-6,-12,32,2
22931,-25,15,-11,3
22932,-193,-21,-4,0
22933,0,-3,-8,1
22934,5,-12,-15,2
22935,-1,3,0,3
22936,-25,2,-4,0
22937,0,20,-8,1
22938,-6,-24,-15,2
22939,-1,27,0,3
22940,-1,14,-4,0
22941,12,8,-8,1
22942,5,-48,-3,2
22943,22,15,0,3
22944,10,2,7,0
22945,-11,-3,123,1
22946,-6,0,-15,2
22947,-229,-56,-167,3
22948,34,266,-268,0
22949,-95,-111,75,1
22950,-18,83,-3,2
22951,-205,99,120,3
22952,34,110,-520,0
22953,132,8,219,1
22954,-54,23,-15,2
22955,10,-32,-95,3
22956,34,-45,199,0
22957,-59,44,39,1
22958,5,23,-135,2
22959,34,15,-71,3
22960,-1,26,-4,0
22961,-23,8,-8,1
22962,-42,11,92,2
22963,-1,-20,-23,3
22964,58,-21,-4,0
22965,0,32,3,1
22966,-6,-12,8,2
22967,34,-20,-119,3
22968,10,26,-16,0
22969,-47,8,-44,1
22970,5,-24,-3,2
22971,-1,3,0,3
22972,-13,-21,-4,0
22973,12,-3,27,1
22974,-6,-24,20,2
22975,-13,3,12,3
22976,-13,-21,-4,0
22977,0,-3,27,1
22978,5,-12,20,2
22979,-25,15,0,3
22980,-1,2,-16,0
22981,12,8,-44,1
22982,5,-180,20,2
22983,-13,-8,-179,3
22984,10,14,-4,0
22985,12,8,15,1
22986,-18,11,-3,2
22987,-1,39,12,3
22988,22,14,-16,0
22989,0,8,-8,1
22990,-6,-12,8,2
22991,-25,3,-23,3
22992,-1,2,43,0
22993,-11,8,-20,1
22994,-6,191,20,2
22995,-1,3,-23,3
22996,-1,2,7,0
22997,0,8,-8,1
22998,5,11,-27,2
22999,-1,3,-179,3
23000,-1,14,-4,0
23001,12,-3,-20,1
23002,5,11,-3,2
23003,-1,-8,-11,3
23004,-13,-21,19,0
23005,-11,20,3,1
23006,-6,-12,32,2
23007,10,3,12,3
23008,-1,14,7,0
23009,0,-3,-32,1
23010,-6,-12,-3,2
23011,10,-20,0,3
23012,-25,14,7,0
23013,0,-15,27,1
23014,5,-12,20,2
23015,10,3,-179,3
23016,-13,14,-4,0
23017,0,-3,-8,1
23018,-6,0,-3,2
23019,-1,15,-11,3
23020,-181,-21,-4,0
23021,-23,-3,-8,1
23022,-6,0,8,2
23023,-1,3,192,3
23024,-1,-9,7,0
23025,-11,-3,3,1
23026,-6,0,-15,2
23027,-13,-8,0,3
23028,10,-9,31,0
23029,-179,20,15,1
23030,5,191,-3,2
23031,-13,-8,-11,3
23032,-13,2,-16,0
23033,12,-3,39,1
23034,-6,0,32,2
23035,22,-8,192,3
23036,-1,2,7,0
23037,12,8,-44,1
23038,29,11,-3,2
23039,-13,-8,-11,3
23040,-1,2,-28,0
23041,12,-3,-8,1
23042,5,0,-3,2
23043,22,-8,12,3
23044,10,2,7,0
23045,-23,8,-20,1
23046,5,0,-15,2
23047,-1,-8,12,3
23048,178,14,19,0
23049,-11,20,15,1
23050,5,0,-3,2
23051,-1,-20,12,3
23052,-1,-21,-16,0
23053,-11,-15,15,1
23054,5,0,32,2
23055,10,-8,0,3
23056,-1,2,-4,0
23057,0,8,3,1
